# Cathode
-1.09356558506937e-01  1.03413101315671e-01  -4.17000000000000e+04
-1.09337929613389e-01  1.03431513356963e-01  -4.17000000000000e+04
-1.09319060653470e-01  1.03449679294619e-01  -4.17000000000000e+04
-1.09299954878147e-01  1.03467595998799e-01  -4.17000000000000e+04
-1.09280615579189e-01  1.03485260382603e-01  -4.17000000000000e+04
-1.09261046088596e-01  1.03502669402601e-01  -4.17000000000000e+04
-1.09241249778032e-01  1.03519820059364e-01  -4.17000000000000e+04
-1.09221230058237e-01  1.03536709397974e-01  -4.17000000000000e+04
-1.09200990378444e-01  1.03553334508537e-01  -4.17000000000000e+04
-1.09180534225783e-01  1.03569692526684e-01  -4.17000000000000e+04
-1.09159865124682e-01  1.03585780634063e-01  -4.17000000000000e+04
-1.09138986636257e-01  1.03601596058825e-01  -4.17000000000000e+04
-1.09117902357698e-01  1.03617136076103e-01  -4.17000000000000e+04
-1.09096615921653e-01  1.03632398008480e-01  -4.17000000000000e+04
-1.09075130995601e-01  1.03647379226451e-01  -4.17000000000000e+04
-1.09053451281216e-01  1.03662077148874e-01  -4.17000000000000e+04
-1.09031580513736e-01  1.03676489243420e-01  -4.17000000000000e+04
-1.09009522461314e-01  1.03690613027002e-01  -4.17000000000000e+04
-1.08987280924369e-01  1.03704446066210e-01  -4.17000000000000e+04
-1.08964859734937e-01  1.03717985977723e-01  -4.17000000000000e+04
-1.08942262756003e-01  1.03731230428728e-01  -4.17000000000000e+04
-1.08919493880841e-01  1.03744177137315e-01  -4.17000000000000e+04
-1.08896557032341e-01  1.03756823872871e-01  -4.17000000000000e+04
-1.08873456162332e-01  1.03769168456468e-01  -4.17000000000000e+04
-1.08850195250905e-01  1.03781208761237e-01  -4.17000000000000e+04
-1.08826778305722e-01  1.03792942712732e-01  -4.17000000000000e+04
-1.08803209361332e-01  1.03804368289289e-01  -4.17000000000000e+04
-1.08779492478468e-01  1.03815483522377e-01  -4.17000000000000e+04
-1.08755631743355e-01  1.03826286496931e-01  -4.17000000000000e+04
-1.08731631267001e-01  1.03836775351689e-01  -4.17000000000000e+04
-1.08707495184490e-01  1.03846948279507e-01  -4.17000000000000e+04
-1.08683373196843e-01  1.03856682699557e-01  -4.17000000000000e+04
-1.08658981019059e-01  1.03866135084906e-01  -4.17000000000000e+04
-1.08634469227649e-01  1.03875272809335e-01  -4.17000000000000e+04
-1.08609841881571e-01  1.03884094359708e-01  -4.17000000000000e+04
-1.08585103058916e-01  1.03892598275248e-01  -4.17000000000000e+04
-1.08560256856237e-01  1.03900783147774e-01  -4.17000000000000e+04
-1.08535307387866e-01  1.03908647621937e-01  -4.17000000000000e+04
-1.08510258785236e-01  1.03916190395441e-01  -4.17000000000000e+04
-1.08485115196196e-01  1.03923410219265e-01  -4.17000000000000e+04
-1.08459880784324e-01  1.03930305897862e-01  -4.17000000000000e+04
-1.08434559728237e-01  1.03936876289364e-01  -4.17000000000000e+04
-1.08409156220900e-01  1.03943120305765e-01  -4.17000000000000e+04
-1.08383674468931e-01  1.03949036913108e-01  -4.17000000000000e+04
-1.08358118691905e-01  1.03954625131648e-01  -4.17000000000000e+04
-1.08332493121655e-01  1.03959884036022e-01  -4.17000000000000e+04
-1.08306802001571e-01  1.03964812755396e-01  -4.17000000000000e+04
-1.08281049585897e-01  1.03969410473614e-01  -4.17000000000000e+04
-1.08255240139028e-01  1.03973676429331e-01  -4.17000000000000e+04
-1.08229377934803e-01  1.03977609916138e-01  -4.17000000000000e+04
-1.08203467255796e-01  1.03981210282682e-01  -4.17000000000000e+04
-1.08177512392609e-01  1.03984476932770e-01  -4.17000000000000e+04
-1.08151517643160e-01  1.03987409325471e-01  -4.17000000000000e+04
-1.08125487311973e-01  1.03990006975205e-01  -4.17000000000000e+04
-1.08099425709462e-01  1.03992269451820e-01  -4.17000000000000e+04
-1.08073337151222e-01  1.03994196380670e-01  -4.17000000000000e+04
-1.08047225957309e-01  1.03995787442670e-01  -4.17000000000000e+04
-1.08021096451529e-01  1.03997042374353e-01  -4.17000000000000e+04
-1.07994952960719e-01  1.03997960967913e-01  -4.17000000000000e+04
-1.07968799814033e-01  1.03998543071237e-01  -4.17000000000000e+04
-1.07942641342224e-01  1.03998788587933e-01  -4.17000000000000e+04
-9.39433000000000e-02  1.03999000000000e-01  -4.17000000000000e+04
-9.39170914490733e-02  1.03998629519165e-01  -4.17000000000000e+04
-9.38909281077295e-02  1.03998041162911e-01  -4.17000000000000e+04
-9.38647744958061e-02  1.03997116405260e-01  -4.17000000000000e+04
-9.38386349384852e-02  1.03995855399147e-01  -4.17000000000000e+04
-9.38125137586245e-02  1.03994258353110e-01  -4.17000000000000e+04
-9.37864152760429e-02  1.03992325531265e-01  -4.17000000000000e+04
-9.37603438068052e-02  1.03990057253252e-01  -4.17000000000000e+04
-9.37343036625092e-02  1.03987453894192e-01  -4.17000000000000e+04
-9.37082991495723e-02  1.03984515884617e-01  -4.17000000000000e+04
-9.36823345685190e-02  1.03981243710403e-01  -4.17000000000000e+04
-9.36564142132704e-02  1.03977637912691e-01  -4.17000000000000e+04
-9.36305423704335e-02  1.03973699087793e-01  -4.17000000000000e+04
-9.36047233185926e-02  1.03969427887097e-01  -4.17000000000000e+04
-9.35789613276016e-02  1.03964825016956e-01  -4.17000000000000e+04
-9.35532606578778e-02  1.03959891238577e-01  -4.17000000000000e+04
-9.35276255596976e-02  1.03954627367886e-01  -4.17000000000000e+04
-9.35020602724933e-02  1.03949034275404e-01  -4.17000000000000e+04
-9.34765690241522e-02  1.03943112886094e-01  -4.17000000000000e+04
-9.34511560303173e-02  1.03936864179211e-01  -4.17000000000000e+04
-9.34258254936903e-02  1.03930289188144e-01  -4.17000000000000e+04
-9.34005816033363e-02  1.03923389000237e-01  -4.17000000000000e+04
-9.33754285339912e-02  1.03916164756618e-01  -4.17000000000000e+04
-9.33503704453713e-02  1.03908617652002e-01  -4.17000000000000e+04
-9.33254114814854e-02  1.03900748934502e-01  -4.17000000000000e+04
-9.33005557699495e-02  1.03892559905415e-01  -4.17000000000000e+04
-9.32758074213039e-02  1.03884051919010e-01  -4.17000000000000e+04
-9.32511705283338e-02  1.03875226382305e-01  -4.17000000000000e+04
-9.32266491653923e-02  1.03866084754832e-01  -4.17000000000000e+04
-9.32022473877266e-02  1.03856628548399e-01  -4.17000000000000e+04
-9.31779692308072e-02  1.03846859326836e-01  -4.17000000000000e+04
-9.31538905163530e-02  1.03836968939741e-01  -4.17000000000000e+04
-9.31299031532091e-02  1.03826463037984e-01  -4.17000000000000e+04
-9.31060553567409e-02  1.03815644065485e-01  -4.17000000000000e+04
-9.30823512127771e-02  1.03804513875852e-01  -4.17000000000000e+04
-9.30587947825345e-02  1.03793074376013e-01  -4.17000000000000e+04
-9.30353901019221e-02  1.03781327525893e-01  -4.17000000000000e+04
-9.30121411808500e-02  1.03769275338070e-01  -4.17000000000000e+04
-9.29890520025418e-02  1.03756919877440e-01  -4.17000000000000e+04
-9.29661265228528e-02  1.03744263260857e-01  -4.17000000000000e+04
-9.29433686695915e-02  1.03731307656769e-01  -4.17000000000000e+04
-9.29207823418474e-02  1.03718055284855e-01  -4.17000000000000e+04
-9.28983714093226e-02  1.03704508415634e-01  -4.17000000000000e+04
-9.28761397116687e-02  1.03690669370083e-01  -4.17000000000000e+04
-9.28540910578292e-02  1.03676540519239e-01  -4.17000000000000e+04
-9.28322292253867e-02  1.03662124283788e-01  -4.17000000000000e+04
-9.28105579599159e-02  1.03647423133655e-01  -4.17000000000000e+04
-9.27890809743418e-02  1.03632439587580e-01  -4.17000000000000e+04
-9.27678019483035e-02  1.03617176212685e-01  -4.17000000000000e+04
-9.27467245275238e-02  1.03601635624035e-01  -4.17000000000000e+04
-9.27258523231847e-02  1.03585820484189e-01  -4.17000000000000e+04
-9.27051889113083e-02  1.03569733502746e-01  -4.17000000000000e+04
-9.26847378321446e-02  1.03553377435878e-01  -4.17000000000000e+04
-9.26645025895650e-02  1.03536755085862e-01  -4.17000000000000e+04
-9.26444866504613e-02  1.03519869300594e-01  -4.17000000000000e+04
-9.26246934441524e-02  1.03502722973106e-01  -4.17000000000000e+04
-9.26051263617967e-02  1.03485319041067e-01  -4.17000000000000e+04
-9.25857887558104e-02  1.03467660486283e-01  -4.17000000000000e+04
-9.25666839392943e-02  1.03449750334184e-01  -4.17000000000000e+04
-9.25478151854649e-02  1.03431591653306e-01  -4.17000000000000e+04
-9.25291857270947e-02  1.03413187554763e-01  -4.17000000000000e+04
-9.25290845623189e-02  1.03412642276611e-01  -4.17000000000000e+04
-9.25106887554738e-02  1.03394009901466e-01  -4.17000000000000e+04
-9.24925392126668e-02  1.03375137561682e-01  -4.17000000000000e+04
-9.24746390638466e-02  1.03356028511856e-01  -4.17000000000000e+04
-9.24569913959529e-02  1.03336686047407e-01  -4.17000000000000e+04
-9.24395992523845e-02  1.03317113504008e-01  -4.17000000000000e+04
-9.24224656324741e-02  1.03297314257007e-01  -4.17000000000000e+04
-9.24055934909709e-02  1.03277291720851e-01  -4.17000000000000e+04
-9.23889857375315e-02  1.03257049348492e-01  -4.17000000000000e+04
-9.23726452362180e-02  1.03236590630793e-01  -4.17000000000000e+04
-9.23565748050038e-02  1.03215919095930e-01  -4.17000000000000e+04
-9.23407772152879e-02  1.03195038308775e-01  -4.17000000000000e+04
-9.23252551914168e-02  1.03173951870290e-01  -4.17000000000000e+04
-9.23100114102148e-02  1.03152663416901e-01  -4.17000000000000e+04
-9.22950485005225e-02  1.03131176619872e-01  -4.17000000000000e+04
-9.22803690427430e-02  1.03109495184672e-01  -4.17000000000000e+04
-9.22659755683974e-02  1.03087622850337e-01  -4.17000000000000e+04
-9.22518705596878e-02  1.03065563388822e-01  -4.17000000000000e+04
-9.22380564490697e-02  1.03043320604354e-01  -4.17000000000000e+04
-9.22245356188321e-02  1.03020898332776e-01  -4.17000000000000e+04
-9.22113104006869e-02  1.02998300440883e-01  -4.17000000000000e+04
-9.21983830753666e-02  1.02975530825754e-01  -4.17000000000000e+04
-9.21857558722312e-02  1.02952593414087e-01  -4.17000000000000e+04
-9.21734309688836e-02  1.02929492161512e-01  -4.17000000000000e+04
-9.21614104907942e-02  1.02906231051919e-01  -4.17000000000000e+04
-9.21496965109342e-02  1.02882814096761e-01  -4.17000000000000e+04
-9.21382910494180e-02  1.02859245334370e-01  -4.17000000000000e+04
-9.21271960731552e-02  1.02835528829257e-01  -4.17000000000000e+04
-9.21164134955112e-02  1.02811668671412e-01  -4.17000000000000e+04
-9.21059451759770e-02  1.02787668975598e-01  -4.17000000000000e+04
-9.20958239547539e-02  1.02764170298662e-01  -4.17000000000000e+04
-9.20859623848740e-02  1.02739932521064e-01  -4.17000000000000e+04
-9.20764191362259e-02  1.02715567652326e-01  -4.17000000000000e+04
-9.20671958461876e-02  1.02691079872839e-01  -4.17000000000000e+04
-9.20582940972406e-02  1.02666473384080e-01  -4.17000000000000e+04
-9.20497154166980e-02  1.02641752407895e-01  -4.17000000000000e+04
-9.20414612764425e-02  1.02616921185774e-01  -4.17000000000000e+04
-9.20335330926742e-02  1.02591983978122e-01  -4.17000000000000e+04
-9.20259322256673e-02  1.02566945063527e-01  -4.17000000000000e+04
-9.20186599795367e-02  1.02541808738028e-01  -4.17000000000000e+04
-9.20117176020144e-02  1.02516579314378e-01  -4.17000000000000e+04
-9.20051062842353e-02  1.02491261121303e-01  -4.17000000000000e+04
-9.19988271605331e-02  1.02465858502759e-01  -4.17000000000000e+04
-9.19928813082452e-02  1.02440375817187e-01  -4.17000000000000e+04
-9.19872697475282e-02  1.02414817436767e-01  -4.17000000000000e+04
-9.19819934411829e-02  1.02389187746665e-01  -4.17000000000000e+04
-9.19770532944889e-02  1.02363491144283e-01  -4.17000000000000e+04
-9.19724501550493e-02  1.02337732038501e-01  -4.17000000000000e+04
-9.19681848126457e-02  1.02311914848926e-01  -4.17000000000000e+04
-9.19642579991019e-02  1.02286044005130e-01  -4.17000000000000e+04
-9.19606703881590e-02  1.02260123945888e-01  -4.17000000000000e+04
-9.19574225953595e-02  1.02234159118423e-01  -4.17000000000000e+04
-9.19545151779420e-02  1.02208153977636e-01  -4.17000000000000e+04
-9.19519486347450e-02  1.02182112985348e-01  -4.17000000000000e+04
-9.19497234061220e-02  1.02156040609527e-01  -4.17000000000000e+04
-9.19478398738655e-02  1.02129941323529e-01  -4.17000000000000e+04
-9.19462983611414e-02  1.02103819605326e-01  -4.17000000000000e+04
-9.19450991324342e-02  1.02077679936738e-01  -4.17000000000000e+04
-9.19442423935009e-02  1.02051526802666e-01  -4.17000000000000e+04
-9.19437282913360e-02  1.02025364690322e-01  -4.17000000000000e+04
-9.19436000000000e-02  1.01999000000000e-01  -4.17000000000000e+04
-9.19436430197910e-02  9.94991979141926e-02  -4.17000000000000e+04
-9.19438130579741e-02  9.94730211180015e-02  -4.17000000000000e+04
-9.19443257615846e-02  9.94468487908826e-02  -4.17000000000000e+04
-9.19451810427545e-02  9.94206854182802e-02  -4.17000000000000e+04
-9.19463787549048e-02  9.93945354841040e-02  -4.17000000000000e+04
-9.19479186927702e-02  9.93684034699608e-02  -4.17000000000000e+04
-9.19498005924343e-02  9.93422938543859e-02  -4.17000000000000e+04
-9.19520241313749e-02  9.93162111120763e-02  -4.17000000000000e+04
-9.19545889285194e-02  9.92901597131230e-02  -4.17000000000000e+04
-9.19574945443096e-02  9.92641441222458e-02  -4.17000000000000e+04
-9.19607404807778e-02  9.92381687980273e-02  -4.17000000000000e+04
-9.19643261816314e-02  9.92122381921493e-02  -4.17000000000000e+04
-9.19682510323490e-02  9.91863567486297e-02  -4.17000000000000e+04
-9.19725143602848e-02  9.91605289030609e-02  -4.17000000000000e+04
-9.19771154347848e-02  9.91347590818497e-02  -4.17000000000000e+04
-9.19820534673113e-02  9.91090517014585e-02  -4.17000000000000e+04
-9.19873276115784e-02  9.90834111676485e-02  -4.17000000000000e+04
-9.19929369636972e-02  9.90578418747248e-02  -4.17000000000000e+04
-9.19988805623301e-02  9.90323482047829e-02  -4.17000000000000e+04
-9.20051573888563e-02  9.90069345269583e-02  -4.17000000000000e+04
-9.20117663675458e-02  9.89816051966771e-02  -4.17000000000000e+04
-9.20187063657439e-02  9.89563645549099e-02  -4.17000000000000e+04
